latitude,longitude,hour_of_day,day_of_week,nearby_alert_density,historical_alert_count,crowd_density,lighting_index,label
13.009379398713287,77.55150356727563,13,4,1,30,0.7148958546556514,0.9249170607294354,0
12.983930154849357,77.6059489286074,16,4,6,38,0.3016025643532143,0.6611945980477544,1
13.004768559910616,77.55683932210164,7,2,3,19,0.4809245882366666,0.8404074078434202,0
12.973803611555628,77.58922844164489,16,0,2,32,0.9423648674330829,0.8252780710422436,0
12.914303822113869,77.64202810049474,17,1,4,19,0.6832687596895943,0.8080536647106562,0
12.937329723892054,77.61361795636772,14,0,2,28,0.676631406696683,0.9091497214589672,0
12.945427979923487,77.58519148496929,2,3,3,47,0.5410937855943738,0.24466377772792447,1
13.011352011685423,77.54327831128788,12,2,5,43,0.28772712626325514,0.8371372337733973,0
13.016204018078241,77.5694991117144,17,0,4,35,0.6828566499830253,0.7872689031784276,0
12.999852158012725,77.55733153703054,4,4,6,36,0.6997811526104621,0.655032225273048,1
12.990339330838287,77.58865679165406,18,2,7,37,0.7588351596937132,0.689448076591119,1
12.973025892269948,77.56675806967512,20,6,10,31,0.5214772464262819,0.31146630035933554,1
12.981364832962335,77.60209878013731,12,2,2,43,0.5182644824315773,0.7367899938766589,0
12.923199894505778,77.66780285189532,23,0,5,29,0.7136178747444208,0.34177204825719026,1
13.00040737696165,77.54813605795316,20,4,6,34,0.34843015837279406,0.2610142136631308,1
13.00984691662683,77.57443517360076,11,4,4,27,0.7626140310571564,0.9230389404800488,0
12.995233344770012,77.55009192536006,21,6,2,43,0.5679486771250558,0.3691560106313392,1
12.952885336016314,77.5884136879589,22,4,7,41,0.6586072247479533,0.2051046407256262,1
12.947836026217594,77.63066938655912,2,2,5,22,1.0,0.019963592565224675,1
12.90217644481889,77.61516622904547,23,4,13,37,0.5456172034061215,0.10345585791467163,1
12.930500985924509,77.61877925075525,0,5,5,40,0.6278622042182305,0.5470321234683668,1
12.975406691158593,77.55044941465545,11,3,2,37,0.605992495332233,0.7397090317571443,0
12.951589486316852,77.6175237875533,22,5,7,28,0.20422879520244053,0.4152487196279535,1
12.927321962543115,77.55923466594952,17,6,7,33,0.7222931201307435,0.9027440158483238,1
12.944881653812171,77.58574405356937,6,5,5,42,0.13243474638522784,0.9001977756154694,0
12.979195043769975,77.59368227811729,15,3,10,23,0.7514933203559322,0.7402087085440235,1
12.986404461272114,77.58137845340298,5,3,2,42,0.4616773901910749,0.5986558758630816,0
12.960611459604493,77.61187091015462,5,5,8,41,0.452351011043775,0.49749027002674107,1
12.9264594538478,77.64854054567941,21,6,9,26,0.59231103459403,0.4103532037513972,1
12.94594859540278,77.59625920974241,1,1,0,39,0.3348376747540948,0.21168863942561816,1
12.920920098055307,77.66636973307541,23,0,6,23,0.5775951882303969,0.12363632360512866,1
12.919545321768053,77.59603482351292,10,5,5,48,0.38082431842966735,0.7919679038727296,0
13.028729969563726,77.59507261363352,1,1,6,26,0.34213325733638594,0.3028555771198928,1
13.022483754774255,77.57229655397072,18,6,4,32,0.5563124422202806,0.8912699892213567,0
12.947231000046878,77.61442597805772,1,0,4,38,0.8447034222651495,0.40577088510255505,1
12.953712892427882,77.61631266140648,7,6,5,30,0.7444483560788853,0.9350434106284476,0
12.965254425492653,77.5686297441868,5,4,4,27,0.49124417930875813,0.29963720866194443,1
13.031876710935862,77.57346835723727,18,2,1,27,0.567256479498414,0.6977348277574261,0
12.979441242331676,77.57619691297256,9,0,4,41,0.49140194941939824,0.7344081892545005,0
13.025015627680114,77.56462120084643,15,5,7,35,0.36115407664500176,0.9378305878695119,1
12.979343235582327,77.57918654354145,1,0,1,40,0.39056040101459366,0.45358840108305043,1
12.936178496493604,77.60019900945852,16,0,4,46,0.6529377095398914,0.8389128065443878,0
12.929693815752758,77.60815376595085,17,5,4,29,0.4539400935292489,0.9006061722895166,0
12.942542887537725,77.60150050734609,6,4,5,32,0.5878722259324006,0.953235090739941,0
12.96536504182191,77.58619690174498,21,0,12,33,0.3958658420433978,0.48917996306809064,1
13.0221575220013,77.57794949810936,11,2,2,29,0.7583540164393077,0.7812096039716216,0
12.939870867108956,77.59701420708356,16,4,3,20,0.7277997683250613,0.7523727284598783,0
12.960768482764115,77.63408689553322,4,4,2,24,0.9113269453159036,0.3446377854936002,1
13.045696464969533,77.5250909397256,22,2,9,39,0.8723213098278755,0.36585014125313614,1
12.992278390728552,77.57868681932428,5,2,5,36,0.4156716857130559,0.03846900854119695,1
12.966826325538731,77.59472840477049,15,0,6,33,0.4280096412744644,0.8536812327481487,1
12.987148381332998,77.58561340684744,2,0,1,38,0.6702734342652368,0.03881892732049336,1
13.011516913457715,77.5836293040862,1,6,4,24,0.4227347892323852,0.29726050175606056,1
12.956874702197156,77.59130016499729,3,1,6,21,0.6470483072366962,0.6394520147303064,1
12.93148778130386,77.62795302569714,22,6,7,26,0.5307567597377988,0.08262783471617091,1
12.952177330720701,77.60961861574162,5,0,4,39,0.7833274047385379,0.5814381742555276,1
12.957624731623705,77.60687359958709,21,6,4,36,0.7890523691242978,0.5664571646437349,1
12.987372222385305,77.55702247895755,13,2,4,34,0.5387209308370289,0.8143559161873078,0
12.988044586311208,77.61013652877298,2,5,3,32,0.23410996833803016,0.3772733616916068,1
12.992699121894386,77.59413653111528,10,5,3,25,0.8020737226315262,0.8651083794305064,0
12.938010819898361,77.61475875924337,11,2,3,29,0.47778121333842977,0.8701608200625531,0
13.000025181539536,77.61984933601106,6,5,3,31,0.5953044729285614,0.6985058363174024,0
12.992690673930841,77.59141607530823,14,2,3,29,0.5726573802243969,0.8442389054680048,0
12.978097552488137,77.6205460752096,20,5,7,29,0.6768242666248294,0.3709660098357828,1
12.954081511718366,77.65926987326498,21,6,5,26,0.47552247611603,0.3062254529247256,1
13.002858817482517,77.59369741648301,12,5,3,43,0.3762671127507268,0.7137202923707924,0
13.000126539538002,77.58329348428221,21,5,6,47,0.6303100246055771,0.406430128130443,1
13.038990692312526,77.5818956364857,22,2,4,32,0.7652991912250632,0.41035581112694586,1
12.964766582008805,77.63796658332114,2,0,2,30,0.5753590564177364,0.46845096387089646,1
13.020503846134591,77.55079678555106,15,3,3,33,0.5747485253518961,0.7300934972316835,0
12.910086795874088,77.59928401405558,18,0,5,48,0.36269591577366045,0.7439013612329914,1
12.981343236356514,77.59333438142167,0,3,1,34,0.7028130231859199,0.625003652669551,1
12.91037195243894,77.64065415205403,14,6,4,33,0.7172727515078997,0.837251656681512,0
12.941850576132385,77.56236383464797,21,0,3,45,0.578549178264624,0.3178023325082575,1
12.976383173691545,77.58018204264691,6,6,4,34,0.40512901164146087,0.9090112779904993,0
12.982063988945395,77.60605303417981,20,4,3,33,0.6163666254900265,0.0,1
12.989667541969617,77.59543447226541,22,0,8,43,0.6331774373822854,0.09508341450431859,1
12.981542724807722,77.62292547241198,15,5,1,36,0.591804352573125,0.9334129743919284,0
12.982231719714855,77.56637265091847,15,0,5,20,0.38337446160865657,0.8766056434317605,0
12.985106948300151,77.616343298669,12,4,7,47,0.6507324663680967,0.8673892205496648,1
12.933100466306307,77.5937401511286,9,3,8,38,0.632533360970291,0.8993311491902953,1
12.90505766428731,77.58391672562344,10,5,9,35,0.6837521904128508,0.6883304241877078,1
12.964732617411995,77.56812174441005,12,2,11,31,0.5727453843328085,0.8376260918751546,1
12.986412854196862,77.57191082143508,11,0,3,39,0.8567109041232639,0.7038104284844707,0
12.920137512124182,77.6237248867191,19,2,6,27,0.5996208224346911,0.30897128468370316,1
13.02224997004286,77.5678254624209,18,5,5,28,0.8790025345090409,0.7319289745884994,1
12.957366951557601,77.62058451575786,8,6,3,29,0.6445729724335649,0.8811105434009796,0
12.922813653507536,77.60765177935606,12,1,1,36,0.3683375295819844,0.898088638054217,0
12.983406221891107,77.60325312305159,5,2,6,45,0.7671626753472879,0.13759701049841397,1
12.958376865427727,77.58825325770465,4,6,5,32,0.5271606950792905,0.0,1
12.934682422507464,77.61667329741509,8,2,4,50,0.5111792611116031,0.7973787860838325,0
12.97406618808885,77.59099255494944,1,1,4,38,0.8076191300160157,0.5586913100133676,1
12.995382522405684,77.55000705154266,20,5,8,42,0.3501182929402622,0.21469833235906344,1
12.926398219788258,77.59074578896313,3,3,4,36,0.2496419023944657,0.06649685447327044,1
12.97470686235691,77.62105781137103,7,4,4,41,0.5561762433166816,0.9070063163651829,0
12.974282860345346,77.54391590857274,6,3,5,26,0.6602903820493334,0.8914888908339362,0
12.97925742270743,77.56760076291991,4,4,3,44,0.7735112008546099,0.3656057976809452,1
12.951703855257106,77.60514914618294,8,1,7,34,0.6289691166521254,0.8885863167719952,1
12.953365228185346,77.58894659877673,17,5,2,40,0.14986460202441382,0.8184681883821506,0
13.0107686247235,77.59754386756666,21,2,6,34,0.40580193977035894,0.36221837012341723,1
12.942786886983612,77.6276943276879,4,3,7,31,0.3480654419043193,0.2946818169569916,1
12.985902207647955,77.5684231473795,5,1,8,35,0.2229612177051768,0.004819662767118815,1
12.956288241734233,77.57390468118899,11,0,6,37,0.5659687188481828,0.9208993853549774,0
13.023345010146917,77.58458744592686,7,3,3,27,0.7021818067809251,0.8489315769463189,0
13.007015954434552,77.59454190132806,19,0,3,49,0.7942423548989209,0.07377671870713151,1
12.981206156344484,77.58087806714518,5,6,8,22,0.6992826883453259,0.17290570060477,1
12.917251585584571,77.62849649393303,9,6,5,48,0.488384626795368,1.0,0
12.978378770449241,77.56094429089121,13,2,5,42,0.8164720237405546,0.9333170362707714,0
13.053349440886752,77.53659345736902,9,2,2,28,0.5579242528112036,0.8832746231897588,0
13.006848456214378,77.54689627829397,14,3,6,30,0.6120922084886602,0.7782696873706574,1
12.964436817187872,77.6314905453522,19,1,2,36,0.4675466992094096,0.3022770599572383,0
12.956793412683226,77.59453483356388,12,6,2,31,0.5509918130975892,0.8304479419651492,0
12.970758278967272,77.61557958531111,10,0,2,29,0.5157629963138632,0.801401605304061,0
12.947591304122511,77.60610020295663,22,3,10,26,0.3236980012632021,0.4130078861803095,1
12.943146566165257,77.63599335680962,23,1,4,34,0.7274066576301864,0.3553500962995156,1
12.989472226397776,77.5670225889521,23,5,11,32,0.6335357242903985,0.2142945132468837,1
12.919009650857388,77.60563909610518,0,1,8,37,0.7589779353043637,0.19870574807809183,1
12.991365688062054,77.60230615341426,20,3,5,25,0.4592059187254517,0.2697675618131541,1
12.995431016253004,77.5932797628351,21,5,5,33,0.7410942409133323,0.0,1
13.035042871162437,77.55671761611708,19,3,7,39,0.28624488082094174,0.3438168154855292,1
13.007678609665058,77.59543998174289,17,1,1,43,0.7082875582795866,0.7673280106612458,0
13.007492388726451,77.56670939228125,8,1,6,26,0.7351592723486269,0.7520200687875211,1
12.96537601511537,77.59152623862965,17,4,2,25,0.3923009698945398,0.774276238166531,0
13.031819818775569,77.56104813700178,13,0,2,34,0.8233498338565599,0.9137208936529223,0
13.01906138563703,77.54320102922213,19,2,3,47,0.911696909884544,0.00131591721414559,1
12.915550894826648,77.6259953083179,8,4,3,44,0.485032927116058,0.858512367240615,0
12.950927286689621,77.57854571252557,17,2,5,39,0.8898796744440232,0.8833655307857796,0
13.014638604027125,77.54889342264711,18,5,6,45,0.259658685243474,0.9482064488127948,0
12.96805450677032,77.58978600311795,20,4,4,45,0.5727466785772545,0.4300517955446268,1
12.934671400905186,77.63918053088344,4,0,4,42,0.07717532289371265,0.40309242681500296,1
13.026250667294203,77.57301227015382,20,5,6,28,0.7859294037706411,0.4197346796866477,1
13.0199807428997,77.55867715583285,5,6,4,33,0.2939302378804959,0.43241356106631135,1
12.998197464968369,77.58317307884265,22,1,7,54,0.2097570965303609,0.21509700535851806,1
12.966169277872533,77.58201626524378,0,2,7,31,0.6524662120314765,0.24175938260096816,1
12.976667958344425,77.54666528461105,5,2,4,38,0.8072562643345303,0.4004418948969835,1
13.018693770447944,77.58524729978399,14,2,3,33,0.5191022665061426,0.9028760620265612,0
12.904668282866247,77.58701968450139,13,3,1,33,0.6272612123150719,0.7604454360598085,0
12.958502087173802,77.56629184183355,16,6,6,31,0.9523805429931069,0.8672990174245899,1
12.918390296753422,77.61421468337473,9,4,1,29,0.4098635759955258,0.7904953229260495,0
12.972033963421199,77.63800248285861,0,6,3,21,0.40371330573287234,0.17207852713427377,1
13.03735707937388,77.60284838720028,14,2,5,31,0.8171244730384001,0.6754612452103183,1
13.012051788093299,77.60872975511595,12,3,2,47,0.6448659555642232,0.8432738394050088,0
12.955314248938535,77.6017308475659,12,0,4,59,0.8849678629141988,0.8596066013534328,0
12.945731145009871,77.58725446063974,9,1,3,20,0.340852189378221,0.8073871647100986,0
13.015975957042846,77.57243516325761,21,4,3,27,0.2422231782795315,0.5837967485560094,1
12.942952515430296,77.6135155696288,19,1,4,27,0.31317887939738015,0.2971958301515016,1
12.943179592694785,77.60816661332754,4,6,3,30,0.7413433201314712,0.5054144242536374,1
12.941274850049027,77.6275960617995,0,1,0,40,0.8401119905147283,0.13528270234531348,1
13.038551402416127,77.55987779981106,4,1,1,41,0.8141375609352237,0.3313078008472272,1
12.957249330287361,77.64188599091938,1,5,2,37,0.7110805872105035,0.15160378261132856,1
12.983596922048035,77.53058090464775,17,0,3,47,0.850563175099235,0.8805969955498976,0
13.02071442161761,77.57080022844691,14,2,2,52,0.47852130370435836,0.8124529368562003,0
13.022647467490229,77.55171805552972,11,1,5,33,0.20283234937055933,0.9453740395047464,0
13.011099345743036,77.56110728342169,14,4,0,40,0.27662342141905216,0.815729527888891,0
13.027428487410054,77.57539252838959,19,5,4,31,0.30935633796012124,0.0,1
12.975361480685981,77.5722538427478,19,1,8,23,0.212973671938887,0.23459940040496402,1
13.008809354421524,77.57258464278625,10,2,2,44,0.32789662095789496,0.8090186996164145,0
13.00722481089354,77.56505323589582,14,3,7,32,0.4149045771064883,0.827844175825343,1
12.931235118284008,77.58138826269646,13,4,4,24,0.7213556477717921,0.7919548887746033,0
13.003192032121882,77.55988855027978,22,2,6,41,0.6588593270570915,0.39977429246582463,1
12.95823498851091,77.59150896217626,18,3,1,37,0.901695618278078,0.8734996881204843,0
12.91147104043615,77.60914326974873,7,3,1,33,0.35207689029019695,0.8503624951685165,0
13.033480365694789,77.5694418895065,21,0,13,34,0.6746256368458287,0.13169221796924208,1
12.98168415037069,77.58903646756667,9,3,4,41,0.8632137363906492,0.8459881178377109,0
12.934603378381109,77.61227434925866,18,3,1,37,0.4978214507428046,0.9197807729641617,0
12.993503932977951,77.60109684467805,23,6,13,51,0.5109568577540846,0.2821407039884976,1
12.941123391692575,77.63280479845123,19,3,4,30,0.8763472623779813,0.3200367955395357,1
13.02462872186635,77.56164575534754,2,6,2,38,0.5288222593979646,0.4253938125126906,1
12.955060683129062,77.5975172086165,4,2,4,45,0.8866458906646393,0.2616252208480405,1
13.004703432554468,77.54876359726453,19,4,4,43,0.3037033439699692,0.4549281302839384,1
13.022161329977022,77.56056456786443,2,6,6,28,0.9238301280521553,0.18430219839350676,1
12.966079977418318,77.56289845099123,0,1,3,31,0.8514838814721681,0.22395182489375215,1
12.970448604751892,77.56966412180181,6,3,5,20,0.40872204440850435,0.8248714214934851,0
12.996214172589049,77.57704708095989,11,6,6,25,0.538355198331194,0.7007791600931789,1
12.932523402844899,77.61438774594774,3,3,2,38,0.3517863335190893,0.037477365563588494,1
12.925167428872562,77.61739066665105,3,6,6,25,0.5012850007829417,0.43424090136328874,1
12.937952492104145,77.61312560281753,8,2,6,14,0.2872327556599631,0.8943363630094137,0
12.973672544408455,77.68368181181286,14,6,2,23,0.24397515432661188,0.8907207154569503,0
12.928721550521429,77.61124769699651,13,4,3,37,0.34921987689412876,0.9473375989877459,0
12.941034220181882,77.58312646092229,19,3,3,29,0.8073677517625846,0.0,1
13.011494928368183,77.56260136058083,23,1,4,44,0.22797324187763046,0.14527626481284583,1
12.993799688432548,77.58448605245391,0,1,6,35,0.8745536089034032,0.22986286404366923,1
13.00789350697858,77.62132905383366,16,2,3,38,0.7829087593854586,0.8875312291249444,0
12.971706460132543,77.58096405617255,3,5,9,44,0.8634818051320368,0.5709639423291799,1
12.970837924517298,77.65007899339271,8,3,6,27,0.6689442622667329,0.8016143814316663,1
12.950204022498927,77.63933179999685,8,2,3,30,0.9298291155093451,0.8486313596022502,0
12.941342167251648,77.62071039738028,16,3,3,22,0.3131413335344392,0.8029128858706873,0
13.003487386362268,77.5640910743246,6,2,4,39,0.873668358203311,1.0,0
12.959119171202417,77.59821740452831,21,5,9,39,1.0,0.47819146943498814,1
12.973115830999287,77.61214911644308,9,2,2,35,0.5472975494888452,0.847545851149131,0
12.9531472291804,77.6324458913119,19,3,5,40,0.5889293467572825,0.4313842239609559,1
13.004537771380067,77.55576383396402,22,3,3,26,0.41571717043869083,0.20309583674743192,1
12.928867543898763,77.62101585905947,12,4,4,34,0.613276816909495,0.8319605018706564,0
12.930184349316445,77.66412526909444,2,2,7,30,0.6372289738794445,0.39494841393004776,1
12.95504953227166,77.62952427594593,16,0,6,37,0.1273988497699468,0.8438751506198465,1
13.029303229101997,77.58668650853765,10,4,5,31,0.7224062980459066,0.7135251355590551,1
12.921856989724633,77.63529769974498,8,3,5,28,0.8219198351376082,0.8086996897387624,0
12.99142824285105,77.57476715487995,10,4,3,35,0.4237663535580986,0.9698011498545689,0
13.012387178393341,77.5714739780003,7,3,3,30,0.5151170312581471,0.7858868105556396,0
13.002150641295145,77.6125478125065,6,3,3,44,0.7696407593749296,0.7663184454318075,0
12.994519806166252,77.60897284470622,23,6,6,34,0.41415953793327276,0.39259373677930154,1
12.979762955756401,77.57457786956023,6,0,5,30,0.7486530652161677,0.8325534296848741,0
12.966318480600163,77.58072474948904,11,0,7,29,0.6572140631463872,0.9467926399639871,1
12.91658792890621,77.63221117611097,17,6,3,48,1.0,0.8276615922823372,0
12.966249749561696,77.59325984127064,5,6,6,36,0.5743624100475202,0.0,1
12.967288199920707,77.6183348817731,14,2,3,40,0.49323805304749097,0.7266008902567387,0
12.94314798702434,77.64817551949932,21,3,6,41,0.6494264285720505,0.3219123532639964,1
12.902822694134397,77.59371897384584,19,3,8,45,0.623133642475564,0.34278463919252616,1
12.988228916931327,77.58847025718114,0,6,3,26,0.9263897906128749,0.4347679063730957,1
13.01054621205152,77.55204658111492,9,3,7,39,0.9158923290769486,1.0,1
13.017215096412814,77.57192390978686,0,5,3,29,0.45408633754143174,0.4111396061428536,1
12.980348968697232,77.6459717503818,14,2,5,26,0.561556168537299,0.9291506290584036,0
12.95871370806462,77.60525262010351,7,2,6,32,0.46107716226375106,0.8363389457947197,1
12.936338288115321,77.58012254690345,21,4,11,25,0.425651537571095,0.1377810791407499,1
13.028566730767178,77.56894972525697,4,2,7,32,0.0,0.33899208676890824,1
12.998558093599074,77.55235566084737,20,0,8,22,0.937766802834795,0.42977559136382115,1
12.986229886196098,77.6122811270188,8,1,3,36,0.4659338971380589,0.8059829877249179,0
12.908731491464735,77.61380941127874,22,6,9,28,0.5107783301367322,0.0,1
12.935299133940182,77.63758019280299,4,2,6,29,1.0,0.3705761830782773,1
12.93992541541178,77.597916217364,6,0,4,36,0.4719610903600986,0.98923652978861,0
12.958315020749968,77.58836336995691,8,6,1,44,0.5633850566394242,0.8998345933211876,0
12.939894907547846,77.59002030042095,23,6,8,30,0.6534299507171358,0.14269995661266244,1
12.935815050970698,77.59312984323924,17,3,4,34,0.6676176456004904,0.8104980157772858,0
12.913495294177157,77.65486537825531,19,4,3,39,0.47626536585896706,0.20288836036535407,1
13.014909920884165,77.5387039301901,13,5,7,35,0.8246568360871149,0.9667260858995073,1
13.020344330729122,77.54854626624659,19,0,3,17,0.6321179602395971,0.4205270976892849,0
13.030543404850162,77.57757239770949,15,2,5,35,0.6224663494150973,0.8800945688586702,0
12.960899410913832,77.58287272099876,16,3,4,51,0.46525159285437057,0.8853871431127417,0
13.023344529713775,77.53893224060265,20,3,3,39,0.5738828765485493,0.41128813719945817,1
12.962418031749541,77.66529928320143,23,2,5,31,0.7949421729997741,0.28330934003527436,1
12.90233506060289,77.6044673239368,13,0,2,32,0.7956009985758303,0.8848890062386123,0
13.017046898401968,77.56537484385007,10,6,3,40,0.5141790377020836,0.873559310339132,0
13.023970225075601,77.56511614959788,15,4,4,42,0.44519850475112555,0.8060313691258941,0
12.966425472272253,77.60880618303933,17,5,4,37,0.7757050959185534,0.9124083335040947,0
12.910984528449498,77.63374704921343,23,3,9,31,0.6602633679549131,0.038583824956811175,1
13.023659115122193,77.55276397924538,16,3,2,35,0.7753682736522514,0.7937454305028497,0
12.911209823448845,77.61798345565113,22,3,5,39,0.4062174654317916,0.2316956741679426,1
12.968032971309782,77.59006155132916,17,3,4,27,0.5957075842233325,0.9604649808427284,0
12.934397518843934,77.63947918996396,22,4,6,43,0.7758655765229634,0.15763715378231496,1
13.01911076103408,77.54593356170282,18,6,2,35,0.45757655157944,0.8376094087071769,0
12.95906736880975,77.63496221113512,21,5,2,30,0.9774533696556552,0.3061456017889014,1
12.991108326223442,77.55411633225081,4,4,6,45,0.9260457122557678,0.01865054876215666,1
13.006778309575262,77.56912501206487,23,0,7,32,0.5592300787697714,0.0,1
13.024927809552395,77.54610021120614,8,3,5,42,0.5606560254223226,0.7908758080667383,0
13.017349000013063,77.56863681976719,19,6,4,38,0.6642345963369997,0.6981173780981974,0
12.941450376004425,77.57711143181845,9,2,6,25,0.6339954443137099,0.8926218977397797,1
12.941506840355732,77.60508953564671,10,3,4,31,0.8429209693475066,0.9203741375277797,0
12.913469299475315,77.6162148595169,17,2,2,32,0.42383380450549546,0.9064998754104985,0
12.955576224864135,77.60492069942472,12,1,1,40,0.4259563368832715,0.7846155069492269,0
12.986029109053815,77.58321104842588,17,4,2,42,0.6541973522091621,0.6521564670724961,0
12.991307035636353,77.55364032209363,1,2,4,30,0.6989882665303507,0.1985750167034548,1
12.959814582818721,77.57672369013096,20,4,7,31,0.5928226694233178,0.06474058753232406,1
13.003276021225604,77.56144062271765,9,4,2,32,0.7791016531322823,0.6984224912171012,0
12.978063951937175,77.61445677757392,18,5,4,43,0.8734713559868715,0.825564034402924,0
12.94487402787217,77.6287975234722,6,6,6,22,0.7494285744171054,0.7750865437063547,0
12.971484649076345,77.59260620940225,14,3,5,36,0.6742445686518254,0.8696898143443713,0
12.908602179551188,77.59583910460063,14,0,3,42,0.5566891509090595,0.9569380525927538,0
13.019355723006203,77.54644583080272,3,4,3,25,0.6150038916859781,0.08018715464200105,1
12.93414082672674,77.5989318011992,11,6,4,21,0.32674753809829366,0.8095025871916376,0
13.028034695800294,77.59543702447344,15,3,4,17,0.36208761567752656,0.8812788578639454,0
12.957445224410401,77.60521126246263,20,3,5,39,0.8517435539630891,0.3742671475834811,1
12.90315450545298,77.60726758982152,21,5,8,32,0.9507228360854079,0.21421399016821968,1
12.934519479946339,77.61321256712348,9,3,5,39,0.32675683600794114,0.9346197308012871,0
13.030719053765685,77.55279419647525,15,2,1,26,0.7093019715142783,0.8503746225503057,0
13.008018842732321,77.55158277567239,4,3,3,45,0.29508508444512954,0.35578499714514095,1
12.931206604016543,77.63370602062432,21,5,6,35,0.9295939761541493,0.43499392590400243,1
12.954193059646851,77.58884927558431,20,3,8,31,0.5966639701148035,0.6499999778212739,1
12.970355329333616,77.66612335488594,23,2,9,27,1.0,0.589335032149092,1
12.951007948102305,77.61960719649034,11,4,4,39,0.4726750324439416,0.7251635626363316,0
12.920692114847435,77.65068960680934,8,4,4,33,0.4980519519687684,0.8831127906768966,0
12.98300068392168,77.60802713949896,18,6,4,37,0.6799174555830965,0.8206200637868204,0
12.898079586202265,77.61604681858985,17,6,6,25,0.7807411636710861,0.851649448123155,1
12.997091813307627,77.60655581769059,5,5,1,34,0.7622473934149514,0.31864314537794636,0
12.984083862284347,77.58762334610942,12,5,4,25,0.7947997433881334,0.8804664989135285,0
12.989584621436222,77.62720552101457,15,3,9,38,0.5547975149928687,0.95634950782224,1
13.015962340238993,77.577385587661,10,2,4,32,0.7971037156874674,0.8666931698994839,0
13.001577529650872,77.57454720717206,8,3,3,47,1.0,0.7190556101103821,0
12.983537025796892,77.5718414532486,5,4,4,24,0.7602428804632189,0.2876130635583493,1
12.968798491175502,77.62940532854722,9,3,3,36,0.4364017179707474,0.8667831647832739,0
12.915695273764948,77.59582499332326,5,1,9,50,0.6853913350270592,0.43217759565352665,1
13.014523106201526,77.60606575655338,7,0,1,33,0.2084572516791814,0.7887215848384107,0
12.951335596610962,77.62077692385091,4,0,3,27,0.7404721388594884,0.2310380319751671,1
13.001136172623964,77.56647702048369,9,2,4,34,0.2665140078546497,0.9173265157814561,0
12.979035352811058,77.57955580536714,15,5,3,29,0.7436572528332626,0.8263275487858867,0
12.990091507131904,77.56158385474552,9,5,5,24,0.591933516012826,0.9603908174619562,0
12.998857105255397,77.5823731349117,3,5,4,37,0.8009598580565588,0.43673463298919124,1
12.962034457239836,77.57383414099307,19,4,4,31,0.6097037821674105,0.32528188622695386,1
13.014273437816335,77.57267335332409,10,0,4,34,0.882660004915333,0.8314585989281014,0
12.99707054254566,77.59198434060332,14,6,2,35,0.7144993999665343,0.6873656334031921,0
13.010183715776552,77.55585966142867,12,6,1,43,0.8203256826881274,0.8493129962623311,0
12.98357615621329,77.56393792613952,12,5,4,43,0.5231815745534059,0.8234439874791282,0
12.953967446350475,77.56853266780168,10,3,2,25,0.5126523565318712,0.9049651489934499,0
13.017508186020365,77.56153285782098,18,1,5,24,0.3212349269915357,0.7132575041740419,0
12.989333801508122,77.64608047250547,20,6,3,37,0.37248678675814517,0.12920284823576114,1
12.951886876620668,77.6101586632822,21,1,8,27,0.6193873230580107,0.09876784917343531,1
12.985012286210129,77.58930539162213,10,5,6,20,0.6131039977552547,0.9768222331329278,0
12.960945286539294,77.58236623927637,8,6,6,35,0.6804082045906132,0.8364047094265893,1
12.971930103524008,77.59374733208688,1,6,1,40,0.4621931193932326,0.4353501288097291,1
12.999938888315814,77.59720101504388,10,3,5,51,0.6340409996110803,0.9007598596876998,0
12.987749744680459,77.58621860585708,23,5,12,33,0.8693191783238947,0.22454446079479262,1
12.951117439760443,77.63510118391542,6,5,3,33,0.6867630625275363,0.9388693439793652,0
13.00977580716914,77.57553105019879,20,6,9,35,0.6080170299442142,0.36891518852212934,1
12.957522413179005,77.57543224650031,18,2,6,27,0.6572196275004857,0.7483174379634444,1
12.985082500500148,77.576703909141,15,4,4,38,0.8487972535221157,0.8439717702599762,0
12.957157554595428,77.57122716492871,13,5,1,40,0.6348151527349244,0.9436896305091887,0
12.966509978931867,77.60918034505725,18,1,9,40,0.49613543161306317,0.8226075738603159,1
12.924508987714162,77.59431438775206,2,1,3,47,0.49812497921005616,0.385787809172614,1
12.967451435266064,77.55804181562566,3,2,4,40,0.49117467626433525,0.1264887974283838,1
12.924308585362102,77.62668998251122,4,2,1,39,0.48616144200225264,0.3087893252074508,1
13.020475195347956,77.53559706750822,18,5,2,37,0.7579387318995321,0.9066238041677817,0
13.0118483875802,77.5831672401931,10,6,6,39,0.9401144606525077,0.9346879015009512,0
12.923186067444613,77.61952571341499,4,1,5,28,0.518282431379934,0.16547105112722632,1
12.983399216907259,77.63162168433014,1,2,4,47,0.4195664292379382,0.15420224677439523,1
13.019265261196475,77.59072625688745,11,6,7,38,0.3459373718486895,0.8179669237660537,1
12.956229084204173,77.57338614987536,9,4,3,27,0.9452862623231337,0.8516334420154921,0
12.925339514892352,77.58408520272317,4,1,4,35,0.7932937241676569,0.3356303559503745,1
12.89069273625804,77.60939797486417,0,4,6,40,0.4637974154844072,0.2220376922464114,1
12.982986800512613,77.54487482794339,18,6,3,48,0.6280581627776738,0.8477338655935975,0
12.956750608791529,77.63111476173754,18,2,5,30,0.8805963634319991,0.7249263181410067,1
12.93668332353212,77.6242937068144,5,3,4,47,0.5872622604143599,0.2130573610815259,1
